Model,w_idx,RX_time(ms),TX_time(ms),GPU_Active(ms),GPU_Idle(ms),1_Iter_time(ms),Total_time(ms),GPU_Memory(MB)
imagenet_inception3_sync_batch256,2,-1E+13,-1E+13,724.6022,673.461,1393.7072,61530,386.9375
imagenet_inception3_sync_batch32,1,-1E+13,-1E+13,282.5551,57.99688889,337.3777,62240,8839
imagenet_inception3_sync_batch32,2,-1E+13,-1E+13,256.5623,84.39822222,320.5865,62183,8838.9375
imagenet_inception3_sync_batch64,1,-1E+13,-1E+13,302.8923,148.4662222,447.8542,64909,8839
imagenet_inception3_sync_batch64,2,-1E+13,-1E+13,288.6148,158.4192222,445.3461,65142,386.9375
imagenet_inception3_sync_dataFormat,1,-1E+13,-1E+13,290.1676,110.0893333,397.2883,65227,17031
imagenet_inception3_sync_dataFormat,2,-1E+13,-1E+13,274.1251,128.8735556,393.2707,64944,386.9375
imagenet_inception3_sync_optMomentum,1,-1E+13,-1E+13,310.629,141.1422222,449.6991,68408,8839
imagenet_inception3_sync_optMomentum,2,-1E+13,-1E+13,296.6463,156.7791111,447.9517,67941,386.9375
imagenet_inception3_sync_optRmsprop,1,-1E+13,-1E+13,309.8596,145.4931111,447.3092,71887,8839
imagenet_inception3_sync_optRmsprop,2,-1E+13,-1E+13,298.9601,150.9941111,442.1632,71506,8838.9375
imagenet_inception3_sync_use_fp16,1,-1E+13,-1E+13,271.4236,116.0001111,384.2459,65822,8839
imagenet_inception3_sync_use_fp16,2,-1E+13,-1E+13,275.8496,108.471,382.744,65571,8838.9375
imagenet_inception3_sync_winograd,1,-1E+13,-1E+13,302.1182,138.6554444,440.6496,64623,387
imagenet_inception3_sync_winograd,2,-1E+13,-1E+13,300.1951,143.285,439.642,64480,386.9375
imagenet_inception3_sync_xla,1,-1E+13,-1E+13,297.8683,153.1936667,450.4743,65524,387
imagenet_inception3_sync_xla,2,-1E+13,-1E+13,294.6313,162.1943333,447.6449,65289,386.9375
imagenet_inception4_async_batch128,1,-1E+13,-1E+13,1096.1392,387.2072222,1442.8706,100931,387
imagenet_inception4_async_batch128,2,-1E+13,-1E+13,938.0722,756.7464444,1667.2887,100929,386.9375
imagenet_inception4_async_batch32,1,-1E+13,-1E+13,487.7975,60.11566667,539.3302,74526,29
imagenet_inception4_async_batch32,2,-1E+13,-1E+13,415.2773,145.6085556,558.1589,74144,30.9375
imagenet_inception4_async_batch64,1,-1E+13,-1E+13,628.9149,175.0882222,801.8531,82812,12
imagenet_inception4_async_batch64,2,-1E+13,-1E+13,554.3498,363.7827778,904.403,82761,11.9375
imagenet_inception4_async_dataFormat,1,-1E+13,-1E+13,506.8509,198.6534444,704.1479,51755,17031
imagenet_inception4_async_dataFormat,2,-1E+13,-1E+13,465.6102,329.5656667,781.2242,51690,17030.9375
imagenet_inception4_async_optMomentum,1,-1E+13,-1E+13,626.322,153.7447778,787.6899,88279,643
imagenet_inception4_async_optMomentum,2,-1E+13,-1E+13,545.7776,403.7412222,930.7651,88224,642.9375
imagenet_inception4_async_optRmsprop,1,-1E+13,-1E+13,608.8191,206.2026667,819.0374,93123,17031
imagenet_inception4_async_optRmsprop,2,-1E+13,-1E+13,565.2308,346.9285556,904.8241,93352,642.9375
imagenet_inception4_async_use_fp16,1,-1E+13,-1E+13,453.2117,135.5512222,590.8358,79121,0
imagenet_inception4_async_use_fp16,2,-1E+13,-1E+13,439.1219,223.3777778,652.4078,79304,0
imagenet_inception4_async_winograd,1,-1E+13,-1E+13,572.6998,232.8446667,806.2139,82241,17031
imagenet_inception4_async_winograd,2,-1E+13,-1E+13,542.7137,390.6584444,916.7358,81867,17030.9375
imagenet_inception4_async_xla,1,-1E+13,-1E+13,648.6852,167.4187778,797.7654,53044,643
imagenet_inception4_async_xla,2,-1E+13,-1E+13,545.9125,380.592,910.6646,52876,386.9375
imagenet_inception4_sync_batch128,1,-1E+13,-1E+13,926.0524,521.9271111,1448.6013,98328,35
imagenet_inception4_sync_batch128,2,-1E+13,-1E+13,925.3873,526.0178889,1443.9311,97878,25.9375
imagenet_inception4_sync_batch32,1,-1E+13,-1E+13,421.3256,122.9376667,543.4413,74978,0
imagenet_inception4_sync_batch32,2,-1E+13,-1E+13,392.9782,154.9454444,541.7935,75115,0
imagenet_inception4_sync_batch64,1,-1E+13,-1E+13,545.4827,282.362,823.5918,82321,387
imagenet_inception4_sync_batch64,2,-1E+13,-1E+13,559.5432,264.6398889,820.9812,82420,386.9375
imagenet_inception4_sync_dataFormat,1,-1E+13,-1E+13,494.5938,244.3853333,736.6993,81023,387
imagenet_inception4_sync_dataFormat,2,-1E+13,-1E+13,476.7064,259.3757778,733.8245,80762,386.9375
imagenet_inception4_sync_optMomentum,1,-1E+13,-1E+13,558.5134,289.206,842.2998,86948,17031
imagenet_inception4_sync_optMomentum,2,-1E+13,-1E+13,576.8656,263.2111111,840.5284,86890,386.9375
imagenet_inception4_sync_optRmsprop,1,-1E+13,-1E+13,556.6066,276.111,831.2097,92324,643
imagenet_inception4_sync_optRmsprop,2,-1E+13,-1E+13,559.1512,276.1587778,829.1507,92322,386.9375
imagenet_inception4_sync_use_fp16,1,-1E+13,-1E+13,451.1689,197.5018889,645.9153,50534,387
imagenet_inception4_sync_use_fp16,2,-1E+13,-1E+13,449.3536,194.4334444,642.3203,49998,386.9375
imagenet_inception4_sync_winograd,1,-1E+13,-1E+13,550.8987,275.3775556,826.3591,82031,387
imagenet_inception4_sync_winograd,2,-1E+13,-1E+13,550.016,279.4246667,822.6162,81740,386.9375
imagenet_inception4_sync_xla,1,-1E+13,-1E+13,551.9115,279.5167778,829.9746,52290,359
imagenet_inception4_sync_xla,2,-1E+13,-1E+13,568.6589,262.9551111,827.3433,52429,358.9375
imagenet_overfeat_async_batch128,1,-1E+13,-1E+13,994.5971,1528.837222,2505.9734,94166,387
imagenet_overfeat_async_batch128,2,-1E+13,-1E+13,977.8295,1435.304111,2427.5748,93960,386.9375
imagenet_overfeat_async_batch256,1,-1E+13,-1E+13,944.7428,1453.851222,2402.3211,97063,12
imagenet_overfeat_async_batch256,2,-1E+13,-1E+13,953.1539,1516.823556,2476.1705,97060,11.9375
imagenet_overfeat_async_batch32,1,-1E+13,-1E+13,942.5097,1471.157,2401.3242,92650,0
imagenet_overfeat_async_batch32,2,-1E+13,-1E+13,963.9858,1566.043667,2506.3114,92317,0
imagenet_overfeat_async_batch512,1,-1E+13,-1E+13,955.0614,1596.904667,2538.0635,101696,899
imagenet_overfeat_async_batch512,2,-1E+13,-1E+13,902.1346,1496.902,2391.2636,101491,386.9375
imagenet_overfeat_async_batch64,1,-1E+13,-1E+13,947.1196,1440.099222,2377.1274,91210,8841
imagenet_overfeat_async_batch64,2,-1E+13,-1E+13,931.9974,1481.485556,2406.0426,91206,386.9375
imagenet_overfeat_async_dataFormat,1,-1E+13,-1E+13,983.2487,1513.190333,2493.4364,93131,0
imagenet_overfeat_async_dataFormat,2,-1E+13,-1E+13,940.9102,1524.526667,2448.3979,92624,0
imagenet_overfeat_async_optMomentum,1,-1E+13,-1E+13,954.7948,1673.514667,2635.3929,95384,8841
imagenet_overfeat_async_optMomentum,2,-1E+13,-1E+13,923.0907,1605.389111,2539.4572,95368,386.9375
imagenet_overfeat_async_optRmsprop,1,-1E+13,-1E+13,1006.9795,1771.107444,2761.8553,100883,8839
imagenet_overfeat_async_optRmsprop,2,-1E+13,-1E+13,949.218,1734.405333,2690.5974,100824,386.9375
imagenet_overfeat_async_use_fp16,1,-1E+13,-1E+13,958.5944,1514.720667,2448.7166,90722,985
imagenet_overfeat_async_use_fp16,2,-1E+13,-1E+13,910.6416,1399.579333,2309.9113,90761,386.9375
imagenet_overfeat_async_winograd,1,-1E+13,-1E+13,976.0612,1488.123778,2477.4837,91500,12
imagenet_overfeat_async_winograd,2,-1E+13,-1E+13,922.6899,1439.668778,2367.5714,91498,11.9375
imagenet_overfeat_async_xla,1,-1E+13,-1E+13,941.2035,1381.590111,2329.0522,92246,0
imagenet_overfeat_async_xla,2,-1E+13,-1E+13,944.5488,1484.381222,2431.3179,92190,0
imagenet_overfeat_sync_batch128,1,-1E+13,-1E+13,911.3319,1514.497444,2438.1479,94285,387
imagenet_overfeat_sync_batch128,2,-1E+13,-1E+13,917.2095,1498.338667,2396.7583,94143,386.9375
imagenet_overfeat_sync_batch256,1,-1E+13,-1E+13,937.6313,1559.043667,2509.6991,98030,387
imagenet_overfeat_sync_batch256,2,-1E+13,-1E+13,893.387,1614.524556,2461.7429,97507,386.9375
imagenet_overfeat_sync_batch32,1,-1E+13,-1E+13,884.1966,1588.666778,2475.9623,93350,0
imagenet_overfeat_sync_batch32,2,-1E+13,-1E+13,898.7512,1564.086111,2460.7953,93289,0
imagenet_overfeat_sync_batch512,1,-1E+13,-1E+13,947.9304,1656.205222,2587.5329,104026,8841
imagenet_overfeat_sync_batch512,2,-1E+13,-1E+13,925.1264,1679.541667,2526.8559,103829,386.9375
imagenet_overfeat_sync_batch64,1,-1E+13,-1E+13,909.5477,1600.019222,2509.5648,94120,8839
imagenet_overfeat_sync_batch64,2,-1E+13,-1E+13,928.9511,1578.668,2467.7954,93788,2666.9375
imagenet_overfeat_sync_dataFormat,1,-1E+13,-1E+13,923.816,1585.493333,2483.0498,94194,369
imagenet_overfeat_sync_dataFormat,2,-1E+13,-1E+13,911.7109,1596.172,2418.7313,94184,370.9375
imagenet_overfeat_sync_optMomentum,1,-1E+13,-1E+13,929.6145,1685.788111,2623.9291,97804,8841
imagenet_overfeat_sync_optMomentum,2,-1E+13,-1E+13,894.9699,1728.304111,2543.7136,97792,8840.9375
imagenet_overfeat_sync_optRmsprop,1,-1E+13,-1E+13,920.4015,1796.600222,2728.7286,100407,8839
imagenet_overfeat_sync_optRmsprop,2,-1E+13,-1E+13,899.7318,1823.161667,2678.1563,100354,688.9375
imagenet_overfeat_sync_use_fp16,1,-1E+13,-1E+13,900.9821,1618.696333,2499.6208,94184,0
imagenet_overfeat_sync_use_fp16,2,-1E+13,-1E+13,913.4442,1600.393667,2413.7139,94179,0
imagenet_overfeat_sync_winograd,1,-1E+13,-1E+13,918.3936,1567.885,2485.1367,93778,8839
imagenet_overfeat_sync_winograd,2,-1E+13,-1E+13,914.6624,1566.044556,2462.8577,93673,8838.9375
imagenet_overfeat_sync_xla,1,-1E+13,-1E+13,911.1088,1572.316778,2474.3866,94156,8839
imagenet_overfeat_sync_xla,2,-1E+13,-1E+13,891.6213,1584.930889,2420.5529,94154,386.9375
imagenet_resnet101_async_batch128,1,-1E+13,-1E+13,587.7398,264.7924444,855.697,78521,31137
imagenet_resnet101_async_batch128,2,-1E+13,-1E+13,523.5971,427.1651111,943.3047,78515,31136.9375
imagenet_resnet101_async_batch32,1,-1E+13,-1E+13,342.2893,41.83477778,379.1114,66119,35
imagenet_resnet101_async_batch32,2,-1E+13,-1E+13,366.6245,54.54244444,417.6304,66062,66.9375
imagenet_resnet101_async_batch64,1,-1E+13,-1E+13,406.4602,89.58355556,495.7018,68445,0
imagenet_resnet101_async_batch64,2,-1E+13,-1E+13,391.9589,197.5166667,579.3048,68443,0
imagenet_resnet101_async_dataFormat,1,-1E+13,-1E+13,394.778,64.45777778,459.8928,68780,0
imagenet_resnet101_async_dataFormat,2,-1E+13,-1E+13,359.4831,146.5341111,507.9189,68583,0
imagenet_resnet101_async_optMomentum,1,-1E+13,-1E+13,415.997,96.27122222,509.8647,74699,0
imagenet_resnet101_async_optMomentum,2,-1E+13,-1E+13,397.611,207.0547778,594.1011,74307,0
imagenet_resnet101_async_optRmsprop,1,-1E+13,-1E+13,388.3747,123.6552222,511.5554,79410,387
imagenet_resnet101_async_optRmsprop,2,-1E+13,-1E+13,392.1507,176.4948889,564.9332,79499,386.9375
imagenet_resnet101_async_use_fp16,1,-1E+13,-1E+13,379.3585,86.48855556,462.7315,69345,8839
imagenet_resnet101_async_use_fp16,2,-1E+13,-1E+13,334.3578,131.7905556,460.6324,69339,8838.9375
imagenet_resnet101_async_winograd,1,-1E+13,-1E+13,400.0787,108.4998889,506.1315,69015,17031
imagenet_resnet101_async_winograd,2,-1E+13,-1E+13,383.2171,183.2331111,565.4283,68570,17030.9375
imagenet_resnet101_async_xla,1,-1E+13,-1E+13,394.3759,133.7598889,525.8429,69691,387
imagenet_resnet101_async_xla,2,-1E+13,-1E+13,396.6959,194.2211111,580.8619,69685,386.9375
imagenet_resnet101_sync_batch128,1,-1E+13,-1E+13,576.8345,293.3561111,864.046,78131,381
imagenet_resnet101_sync_batch128,2,-1E+13,-1E+13,544.4382,322.6224444,861.0999,77358,366.9375
imagenet_resnet101_sync_batch32,1,-1E+13,-1E+13,354.0607,78.262,426.7351,66842,387
imagenet_resnet101_sync_batch32,2,-1E+13,-1E+13,374.3405,55.29666667,409.0404,66263,386.9375
imagenet_resnet101_sync_batch64,1,-1E+13,-1E+13,397.4517,131.5354444,526.3428,69529,515
imagenet_resnet101_sync_batch64,2,-1E+13,-1E+13,393.4031,139.0322222,524.676,69840,386.9375
imagenet_resnet101_sync_dataFormat,1,-1E+13,-1E+13,371.5529,98.18633333,466.6982,68255,0
imagenet_resnet101_sync_dataFormat,2,-1E+13,-1E+13,379.1981,83.75322222,463.819,68253,0
imagenet_resnet101_sync_optMomentum,1,-1E+13,-1E+13,391.9073,134.235,527.2155,74683,387
imagenet_resnet101_sync_optMomentum,2,-1E+13,-1E+13,388.9322,146.3515556,524.1449,74908,386.9375
imagenet_resnet101_sync_optRmsprop,1,-1E+13,-1E+13,393.9157,142.5278889,531.83,80094,33
imagenet_resnet101_sync_optRmsprop,2,-1E+13,-1E+13,409.9173,123.1484444,529.2364,80195,28.9375
imagenet_resnet101_sync_use_fp16,1,-1E+13,-1E+13,370.6586,125.8761111,488.8798,69681,0
imagenet_resnet101_sync_use_fp16,2,-1E+13,-1E+13,400.7931,89.83466667,482.7351,69860,0
imagenet_resnet101_sync_winograd,1,-1E+13,-1E+13,429.5384,118.5821111,545.6908,70241,17031
imagenet_resnet101_sync_winograd,2,-1E+13,-1E+13,409.5625,143.4083333,541.7039,70236,386.9375
imagenet_resnet101_sync_xla,1,-1E+13,-1E+13,397.0824,127.3807778,525.6089,69529,515
imagenet_resnet101_sync_xla,2,-1E+13,-1E+13,403.9896,122.5766667,522.5479,69753,386.9375
imagenet_resnet101_v2_async_batch128,1,-1E+13,-1E+13,610.7725,215.7616667,828.514,77031,387
imagenet_resnet101_v2_async_batch128,2,-1E+13,-1E+13,507.8919,415.7107778,913.6343,76563,386.9375
imagenet_resnet101_v2_async_batch32,1,-1E+13,-1E+13,350.7266,34.48311111,382.872,63811,387
imagenet_resnet101_v2_async_batch32,2,-1E+13,-1E+13,361.9636,57.49155556,413.4048,63576,386.9375
imagenet_resnet101_v2_async_batch64,1,-1E+13,-1E+13,396.4971,106.9543333,503.6563,68544,17031
imagenet_resnet101_v2_async_batch64,2,-1E+13,-1E+13,368.5832,225.9931111,580.7524,68487,386.9375
imagenet_resnet101_v2_async_dataFormat,1,-1E+13,-1E+13,365.4775,77.01633333,433.4479,67234,12
imagenet_resnet101_v2_async_dataFormat,2,-1E+13,-1E+13,354.3171,155.5177778,504.3672,67177,11.9375
imagenet_resnet101_v2_async_optMomentum,1,-1E+13,-1E+13,379.9317,123.712,496.4276,72808,387
imagenet_resnet101_v2_async_optMomentum,2,-1E+13,-1E+13,371.1553,215.6636667,576.374,72756,386.9375
imagenet_resnet101_v2_async_optRmsprop,1,-1E+13,-1E+13,400.9945,121.1464444,514.5358,77380,0
imagenet_resnet101_v2_async_optRmsprop,2,-1E+13,-1E+13,402.3549,177.5313333,567.7423,77307,0
imagenet_resnet101_v2_async_use_fp16,1,-1E+13,-1E+13,358.0354,80.76122222,437.695,67633,451
imagenet_resnet101_v2_async_use_fp16,2,-1E+13,-1E+13,354.508,109.2804444,461.5382,67625,386.9375
imagenet_resnet101_v2_async_winograd,1,-1E+13,-1E+13,389.472,118.8902222,495.1618,68238,387
imagenet_resnet101_v2_async_winograd,2,-1E+13,-1E+13,382.2275,197.7632222,572.9035,68042,386.9375
imagenet_resnet101_v2_async_xla,1,-1E+13,-1E+13,381.1336,111.1026667,495.8535,68058,387
imagenet_resnet101_v2_async_xla,2,-1E+13,-1E+13,370.7114,186.2547778,548.9832,67991,386.9375
imagenet_resnet101_v2_sync_batch128,1,-1E+13,-1E+13,558.5092,290.2297778,846.9208,75788,31137
imagenet_resnet101_v2_sync_batch128,2,-1E+13,-1E+13,512.3919,334.2805556,844.2989,75450,31136.9375
imagenet_resnet101_v2_sync_batch32,1,-1E+13,-1E+13,332.6584,51.54022222,380.7241,64706,8839
imagenet_resnet101_v2_sync_batch32,2,-1E+13,-1E+13,328.9256,47.14288889,367.3672,64390,8838.9375
imagenet_resnet101_v2_sync_batch64,1,-1E+13,-1E+13,378.0227,126.2794444,500.8732,68053,515
imagenet_resnet101_v2_sync_batch64,2,-1E+13,-1E+13,381.5581,119.9928889,496.9852,67892,386.9375
imagenet_resnet101_v2_sync_dataFormat,1,-1E+13,-1E+13,364.1655,97.61355556,456.9495,67349,387
imagenet_resnet101_v2_sync_dataFormat,2,-1E+13,-1E+13,344.3103,107.4274444,453.9492,67290,386.9375
imagenet_resnet101_v2_sync_optMomentum,1,-1E+13,-1E+13,375.0495,133.4795556,506.6907,72418,17031
imagenet_resnet101_v2_sync_optMomentum,2,-1E+13,-1E+13,387.5264,125.1256667,503.027,72512,17030.9375
imagenet_resnet101_v2_sync_optRmsprop,1,-1E+13,-1E+13,409.4221,113.657,524.2578,76625,26
imagenet_resnet101_v2_sync_optRmsprop,2,-1E+13,-1E+13,378.6823,151.0407778,522.6588,76803,27.9375
imagenet_resnet101_v2_sync_use_fp16,1,-1E+13,-1E+13,358.0437,104.6626667,459.1165,68235,0
imagenet_resnet101_v2_sync_use_fp16,2,-1E+13,-1E+13,367.839,89.18066667,455.5991,68233,0
imagenet_resnet101_v2_sync_winograd,1,-1E+13,-1E+13,380.3182,135.8784444,509.6125,68110,17031
imagenet_resnet101_v2_sync_winograd,2,-1E+13,-1E+13,367.6399,144.7037778,507.8084,67681,1622.9375
imagenet_resnet101_v2_sync_xla,1,-1E+13,-1E+13,371.0325,140.6771111,507.4991,68259,17031
imagenet_resnet101_v2_sync_xla,2,-1E+13,-1E+13,368.4427,139.2827778,504.8063,67950,17030.9375
imagenet_resnet152_async_batch128,1,-1E+13,-1E+13,929.0411,328.2851111,1223.1231,94138,387
imagenet_resnet152_async_batch128,2,-1E+13,-1E+13,864.6426,412.6818889,1290.7538,94268,386.9375
imagenet_resnet152_async_batch32,1,-1E+13,-1E+13,468.366,51.12422222,513.6604,49536,12
imagenet_resnet152_async_batch32,2,-1E+13,-1E+13,508.2777,96.30466667,594.888,49480,11.9375
imagenet_resnet152_async_batch64,1,-1E+13,-1E+13,588.481,125.416,715.2073,83192,387
imagenet_resnet152_async_batch64,2,-1E+13,-1E+13,577.9341,262.2504444,826.1093,83279,386.9375
imagenet_resnet152_async_dataFormat,1,-1E+13,-1E+13,541.0943,118.2266667,658.4989,82994,387
imagenet_resnet152_async_dataFormat,2,-1E+13,-1E+13,542.1633,192.2107778,731.1268,82841,386.9375
imagenet_resnet152_async_optMomentum,1,-1E+13,-1E+13,571.284,164.8633333,728.2008,91226,0
imagenet_resnet152_async_optMomentum,2,-1E+13,-1E+13,574.3851,244.0636667,807.4417,91017,0
imagenet_resnet152_async_optRmsprop,1,-1E+13,-1E+13,601.1249,130.7841111,734.0505,71047,387
imagenet_resnet152_async_optRmsprop,2,-1E+13,-1E+13,599.9437,274.0418889,854.6515,71126,386.9375
imagenet_resnet152_async_use_fp16,1,-1E+13,-1E+13,543.4431,90.70944444,622.4802,82139,387
imagenet_resnet152_async_use_fp16,2,-1E+13,-1E+13,511.845,132.8447778,647.379,82067,386.9375
imagenet_resnet152_async_winograd,1,-1E+13,-1E+13,578.7989,147.6425556,709.6259,83621,17031
imagenet_resnet152_async_winograd,2,-1E+13,-1E+13,560.9096,266.1466667,812.6778,83471,17030.9375
imagenet_resnet152_async_xla,1,-1E+13,-1E+13,588.5987,128.1595556,712.8642,82897,387
imagenet_resnet152_async_xla,2,-1E+13,-1E+13,566.638,228.939,789.2364,83129,386.9375
imagenet_resnet152_sync_batch128,1,-1E+13,-1E+13,870.8775,360.9204444,1229.2318,95028,31137
imagenet_resnet152_sync_batch128,2,-1E+13,-1E+13,888.4851,345.1786667,1227.7421,94661,642.9375
imagenet_resnet152_sync_batch32,1,-1E+13,-1E+13,517.0965,69.98144444,586.6277,48959,387
imagenet_resnet152_sync_batch32,2,-1E+13,-1E+13,519.1313,72.85544444,576.2287,48901,386.9375
imagenet_resnet152_sync_batch64,1,-1E+13,-1E+13,572.0287,172.6283333,771.9891,83720,67
imagenet_resnet152_sync_batch64,2,-1E+13,-1E+13,597.8452,182.2603333,769.7017,83712,66.9375
imagenet_resnet152_sync_dataFormat,1,-1E+13,-1E+13,543.0083,143.0407778,677.6283,83403,17031
imagenet_resnet152_sync_dataFormat,2,-1E+13,-1E+13,540.0953,143.5285556,674.9905,82980,17030.9375
imagenet_resnet152_sync_optMomentum,1,-1E+13,-1E+13,603.8427,159.0662222,754.6663,61426,387
imagenet_resnet152_sync_optMomentum,2,-1E+13,-1E+13,569.5364,189.9077778,746.5232,61790,386.9375
imagenet_resnet152_sync_optRmsprop,1,-1E+13,-1E+13,591.2756,154.425,742.3139,100997,387
imagenet_resnet152_sync_optRmsprop,2,-1E+13,-1E+13,585.1807,159.0846667,737.772,100708,386.9375
imagenet_resnet152_sync_use_fp16,1,-1E+13,-1E+13,524.0284,140.1192222,659.4555,84223,8839
imagenet_resnet152_sync_use_fp16,2,-1E+13,-1E+13,546.9977,117.7957778,655.5429,84270,450.9375
imagenet_resnet152_sync_winograd,1,-1E+13,-1E+13,592.6397,192.3432222,778.4291,83918,0
imagenet_resnet152_sync_winograd,2,-1E+13,-1E+13,606.8002,175.7491111,775.2407,84191,0
imagenet_resnet152_sync_xla,1,-1E+13,-1E+13,592.3849,151.0444444,749.8279,84131,379
imagenet_resnet152_sync_xla,2,-1E+13,-1E+13,578.5038,179.0163333,746.3729,84356,376.9375
imagenet_resnet152_v2_async_batch128,1,-1E+13,-1E+13,985.5157,175.9773333,1175.1854,92638,31137
imagenet_resnet152_v2_async_batch128,2,-1E+13,-1E+13,840.1606,471.5557778,1295.6922,92632,31136.9375
imagenet_resnet152_v2_async_batch32,1,-1E+13,-1E+13,464.4697,55.54844444,515.095,75740,8839
imagenet_resnet152_v2_async_batch32,2,-1E+13,-1E+13,476.0662,80.80533333,548.0631,75921,476.9375
imagenet_resnet152_v2_async_batch64,1,-1E+13,-1E+13,588.7538,147.0452222,731.1758,81109,17031
imagenet_resnet152_v2_async_batch64,2,-1E+13,-1E+13,582.4237,229.5715556,805.0848,81202,17030.9375
imagenet_resnet152_v2_async_dataFormat,1,-1E+13,-1E+13,542.5908,114.0512222,657.475,79591,377
imagenet_resnet152_v2_async_dataFormat,2,-1E+13,-1E+13,498.8902,160.2052222,654.722,79585,372.9375
imagenet_resnet152_v2_async_optMomentum,1,-1E+13,-1E+13,556.087,141.0271111,697.033,88228,0
imagenet_resnet152_v2_async_optMomentum,2,-1E+13,-1E+13,579.8951,275.4336667,839.4159,88175,0
imagenet_resnet152_v2_async_optRmsprop,1,-1E+13,-1E+13,592.4265,135.4853333,725.4483,65405,387
imagenet_resnet152_v2_async_optRmsprop,2,-1E+13,-1E+13,558.0082,277.9476667,819.6085,65761,386.9375
imagenet_resnet152_v2_async_use_fp16,1,-1E+13,-1E+13,533.6455,94.39166667,625.5659,79475,387
imagenet_resnet152_v2_async_use_fp16,2,-1E+13,-1E+13,470.5816,155.2285556,622.0105,79360,386.9375
imagenet_resnet152_v2_async_winograd,1,-1E+13,-1E+13,563.2307,155.5586667,705.5538,51720,17031
imagenet_resnet152_v2_async_winograd,2,-1E+13,-1E+13,540.7213,282.9853333,808.2254,51348,514.9375
imagenet_resnet152_v2_async_xla,1,-1E+13,-1E+13,575.0707,149.2216667,724.594,52046,17031
imagenet_resnet152_v2_async_xla,2,-1E+13,-1E+13,559.4974,244.9101111,795.3999,51730,514.9375
imagenet_resnet152_v2_sync_batch128,1,-1E+13,-1E+13,841.3385,353.3281111,1190.1089,91922,31137
imagenet_resnet152_v2_sync_batch128,2,-1E+13,-1E+13,843.7793,348.0783333,1186.3675,91823,31136.9375
imagenet_resnet152_v2_sync_batch32,1,-1E+13,-1E+13,502.045,66.87277778,562.3343,46481,0
imagenet_resnet152_v2_sync_batch32,2,-1E+13,-1E+13,468.427,97.77344444,530.6022,47025,0
imagenet_resnet152_v2_sync_batch64,1,-1E+13,-1E+13,556.2489,162.8246667,717.1221,50697,17031
imagenet_resnet152_v2_sync_batch64,2,-1E+13,-1E+13,549.0977,166.902,713.7453,50546,386.9375
imagenet_resnet152_v2_sync_dataFormat,1,-1E+13,-1E+13,542.5283,128.3633333,671.37,81128,387
imagenet_resnet152_v2_sync_dataFormat,2,-1E+13,-1E+13,523.7126,152.1193333,669.0568,81258,386.9375
imagenet_resnet152_v2_sync_optMomentum,1,-1E+13,-1E+13,555.1,175.056,727.6034,88873,17031
imagenet_resnet152_v2_sync_optMomentum,2,-1E+13,-1E+13,580.6707,150.2381111,725.3528,88868,17030.9375
imagenet_resnet152_v2_sync_optRmsprop,1,-1E+13,-1E+13,566.2483,179.0967778,743.7999,95919,387
imagenet_resnet152_v2_sync_optRmsprop,2,-1E+13,-1E+13,587.7788,157.0607778,741.026,95918,386.9375
imagenet_resnet152_v2_sync_use_fp16,1,-1E+13,-1E+13,496.1882,150.0244444,646.2373,82062,387
imagenet_resnet152_v2_sync_use_fp16,2,-1E+13,-1E+13,517.3881,134.4904444,642.2108,82468,386.9375
imagenet_resnet152_v2_sync_winograd,1,-1E+13,-1E+13,558.1806,175.6064444,728.5608,81500,387
imagenet_resnet152_v2_sync_winograd,2,-1E+13,-1E+13,556.3482,180.456,725.0247,81298,386.9375
imagenet_resnet152_v2_sync_xla,1,-1E+13,-1E+13,560.5639,171.6396667,723.8184,81598,0
imagenet_resnet152_v2_sync_xla,2,-1E+13,-1E+13,539.8253,188.0205556,721.6192,81833,0
imagenet_resnet50_async_batch128,1,-1E+13,-1E+13,439.1122,93.08011111,527.6843,62352,387
imagenet_resnet50_async_batch128,2,-1E+13,-1E+13,292.045,303.3637778,585.4882,62295,386.9375
imagenet_resnet50_async_batch256,1,-1E+13,-1E+13,705.3836,272.778,987.5713,74562,31137
imagenet_resnet50_async_batch256,2,-1E+13,-1E+13,423.3019,680.8953333,1089.7593,74104,386.9375
imagenet_resnet50_async_batch32,1,-1E+13,-1E+13,211.3988,32.96411111,242.6307,53927,4743
imagenet_resnet50_async_batch32,2,-1E+13,-1E+13,194.6643,64.36322222,255.0444,53866,4742.9375
imagenet_resnet50_async_batch64,1,-1E+13,-1E+13,237.2786,72.62044444,310.9882,56137,8839
imagenet_resnet50_async_batch64,2,-1E+13,-1E+13,223.2521,153.2503333,371.4577,56136,386.9375
imagenet_resnet50_async_dataFormat,1,-1E+13,-1E+13,228.3676,55.36933333,277.3833,55864,387
imagenet_resnet50_async_dataFormat,2,-1E+13,-1E+13,190.1993,101.42,290.7417,55854,386.9375
imagenet_resnet50_async_optMomentum,1,-1E+13,-1E+13,232.0491,75.37222222,307.9488,58778,8839
imagenet_resnet50_async_optMomentum,2,-1E+13,-1E+13,225.3635,133.4115556,352.894,58726,514.9375
imagenet_resnet50_async_optRmsprop,1,-1E+13,-1E+13,236.1428,77.17688889,314.0499,61254,1493
imagenet_resnet50_async_optRmsprop,2,-1E+13,-1E+13,227.6396,166.4647778,380.7001,60961,386.9375
